timestamp,function,duration_seconds,memory_kb,cpu_time_seconds
2025-07-10 15:00:48,get_all_validators,0.4140,0.65,0.0027
2025-07-10 15:00:51,checkValidator,0.4396,0.51,0.0011
2025-07-10 15:00:51,get_all_validators,0.3654,0.67,0.0010
2025-07-10 15:00:53,get_all_validators,0.4115,0.70,0.0042
2025-07-10 15:00:58,register_node,274.8872,0.00,0.4724
2025-07-10 15:01:02,checkValidator,0.3907,0.51,0.0011
2025-07-10 15:01:02,get_all_validators,0.3584,0.67,0.0010
2025-07-10 15:01:13,checkValidator,0.3769,0.51,0.0010
2025-07-10 15:01:14,get_all_validators,0.3597,0.70,0.0010
2025-07-10 15:01:24,checkValidator,0.6425,0.51,0.0011
2025-07-10 15:01:25,get_all_validators,0.3668,0.67,0.0010
2025-07-10 15:01:35,checkValidator,0.3842,0.51,0.0010
2025-07-10 15:01:36,get_all_validators,0.3724,0.70,0.0011
2025-07-10 15:01:47,checkValidator,0.4245,0.51,0.0011
2025-07-10 15:01:47,get_all_validators,0.3630,0.70,0.0010
2025-07-10 15:01:58,checkValidator,0.5030,0.51,0.0014
2025-07-10 15:01:59,get_all_validators,0.3656,0.70,0.0010
2025-07-10 15:02:09,checkValidator,0.3998,0.51,0.0011
2025-07-10 15:02:10,get_all_validators,0.3624,0.70,0.0010
2025-07-10 15:02:20,checkValidator,0.3955,0.46,0.0010
2025-07-10 15:02:21,get_all_validators,0.3746,0.70,0.0010
2025-07-10 15:02:32,checkValidator,0.6475,0.51,0.0012
2025-07-10 15:02:32,get_all_validators,0.4887,0.70,0.0011
2025-07-10 15:02:43,checkValidator,0.3994,0.46,0.0010
2025-07-10 15:02:44,get_all_validators,0.3609,0.67,0.0010
2025-07-10 15:02:54,checkValidator,0.3897,0.51,0.0011
2025-07-10 15:02:55,get_all_validators,0.3629,0.70,0.0010
2025-07-10 15:03:06,checkValidator,1.0324,0.51,0.0012
2025-07-10 15:03:07,get_all_validators,0.3896,0.67,0.0010
2025-07-10 15:03:17,checkValidator,0.4354,0.51,0.0011
2025-07-10 15:03:18,get_all_validators,0.4056,0.70,0.0012
2025-07-10 15:03:28,checkValidator,0.4064,0.51,0.0013
2025-07-10 15:03:29,get_all_validators,0.3607,0.70,0.0010
2025-07-10 15:03:39,checkValidator,0.4028,0.51,0.0011
2025-07-10 15:03:41,get_all_validators,0.5034,0.70,0.0011
2025-07-10 15:03:51,checkValidator,0.4473,0.51,0.0024
2025-07-10 15:03:52,get_all_validators,0.3618,0.64,0.0010
2025-07-10 15:04:02,checkValidator,0.4256,0.51,0.0033
2025-07-10 15:04:03,get_all_validators,0.3720,0.70,0.0011
2025-07-10 15:04:14,checkValidator,0.4245,0.51,0.0039
2025-07-10 15:04:14,get_all_validators,0.3708,0.67,0.0010
2025-07-10 15:04:25,checkValidator,0.3777,0.46,0.0010
2025-07-10 15:04:25,get_all_validators,0.3724,0.70,0.0010
2025-07-10 15:04:36,checkValidator,0.4004,0.48,0.0010
2025-07-10 15:04:37,get_all_validators,0.4334,0.64,0.0011
2025-07-10 15:04:48,checkValidator,0.4891,0.51,0.0012
2025-07-10 15:04:48,get_all_validators,0.4001,0.70,0.0011
2025-07-10 15:04:59,checkValidator,0.4176,0.48,0.0032
2025-07-10 15:05:00,get_all_validators,0.3686,0.70,0.0010
2025-07-10 15:05:10,checkValidator,0.6134,0.51,0.0037
2025-07-10 15:05:11,get_all_validators,0.3732,0.70,0.0010
2025-07-10 15:05:21,checkValidator,0.4271,0.48,0.0020
2025-07-10 15:05:22,get_all_validators,0.4242,0.70,0.0013
2025-07-10 15:05:33,checkValidator,0.4184,0.51,0.0037
2025-07-10 15:05:34,get_all_validators,0.3875,0.70,0.0011
2025-07-10 15:05:44,checkValidator,0.6863,0.46,0.0029
2025-07-10 15:05:45,get_all_validators,0.3980,0.70,0.0011
2025-07-10 15:05:56,checkValidator,0.4500,0.51,0.0039
2025-07-10 15:05:56,get_all_validators,0.3891,0.70,0.0011
2025-07-10 15:06:07,checkValidator,0.4255,0.51,0.0012
2025-07-10 15:06:08,get_all_validators,0.4148,0.70,0.0011
2025-07-10 15:06:18,checkValidator,0.5050,0.51,0.0028
2025-07-10 15:06:19,get_all_validators,0.3942,0.70,0.0011
2025-07-10 15:06:30,checkValidator,0.4244,0.51,0.0029
2025-07-10 15:06:31,get_all_validators,0.4258,0.70,0.0012
2025-07-10 15:06:41,checkValidator,0.6086,0.51,0.0014
2025-07-10 15:06:42,get_all_validators,0.3947,0.70,0.0011
2025-07-10 15:06:52,checkValidator,0.4380,0.51,0.0038
2025-07-10 15:06:53,get_all_validators,0.3899,0.70,0.0010
2025-07-10 15:07:04,checkValidator,0.4348,0.48,0.0020
2025-07-10 15:07:04,get_all_validators,0.3946,0.70,0.0010
2025-07-10 15:07:15,checkValidator,0.8064,0.51,0.0033
2025-07-10 15:07:16,get_all_validators,0.3752,0.67,0.0010
2025-07-10 15:07:27,checkValidator,0.3890,0.51,0.0010
2025-07-10 15:07:27,get_all_validators,0.3803,0.70,0.0010
2025-07-10 15:07:38,checkValidator,0.8058,0.51,0.0024
2025-07-10 15:07:39,get_all_validators,0.3746,0.70,0.0010
2025-07-10 15:07:49,checkValidator,0.4060,0.51,0.0012
2025-07-10 15:07:50,get_all_validators,0.3881,0.70,0.0010
2025-07-10 15:08:01,checkValidator,0.4000,0.51,0.0011
2025-07-10 15:08:01,get_all_validators,0.3909,0.70,0.0011
2025-07-10 15:08:12,checkValidator,0.4457,0.51,0.0031
2025-07-10 15:08:13,get_all_validators,0.4092,0.70,0.0011
2025-07-10 15:08:23,checkValidator,0.5516,0.51,0.0019
2025-07-10 15:08:24,get_all_validators,0.3923,0.70,0.0011
2025-07-10 15:08:34,checkValidator,0.4263,0.51,0.0023
2025-07-10 15:08:35,get_all_validators,0.3906,0.70,0.0011
2025-07-10 15:08:46,checkValidator,0.6878,0.51,0.0026
