timestamp,function,duration_seconds,memory_kb,total_cpu_time_seconds
2025-07-17 14:54:53,check_smart_contract,0.0002,2.18,0.0003
2025-07-17 14:54:54,check_smart_contract_deployment,1.0752,1.03,0.0045
2025-07-17 14:54:55,is_node_registered_js,1.0913,1.03,0.0044
2025-07-17 14:54:56,get_node_details_js,1.1655,15.37,0.0083
2025-07-17 14:54:57,check_token_availability,1.1248,12.21,0.0086
2025-07-17 14:54:59,check_token_expiry,1.1082,12.63,0.0089
2025-07-17 14:55:00,get_capability_token,1.1646,1.41,0.0065

2025-07-17 15:15:34,check_smart_contract,0.0002,2.18,0.0003
2025-07-17 15:15:35,check_smart_contract_deployment,1.0897,1.03,0.0044
2025-07-17 15:15:36,is_node_registered_js,1.0671,1.03,0.0041
2025-07-17 15:15:37,get_node_details_js,1.1077,2.15,0.005
2025-07-17 15:15:38,check_token_availability,1.1041,1.03,0.0059
2025-07-17 15:15:39,check_token_expiry,1.1385,1.03,0.0047
2025-07-17 15:15:40,get_capability_token,1.1022,1.22,0.0076

2025-07-17 15:46:25,check_smart_contract,0.0017,2.18,0.001
2025-07-17 15:46:26,check_smart_contract_deployment,1.0808,1.03,0.0057
2025-07-17 15:46:27,is_node_registered_js,1.0601,1.03,0.0041
2025-07-17 15:46:28,get_node_details_js,1.1048,2.15,0.0047
2025-07-17 15:46:29,check_token_availability,1.0581,1.03,0.0042
2025-07-17 15:46:30,check_token_expiry,1.0536,1.03,0.004
2025-07-17 15:46:31,get_capability_token,1.1062,14.44,0.0089

