timestamp,function,duration_seconds,memory_kb,total_cpu_time_seconds
2025-07-17 14:51:37,load_public_key,0.0005,0.72,0.0005
2025-07-17 14:51:46,get_address,9.3668,1.6,0.0054
2025-07-17 14:51:47,sign_identity,0.7648,2201.58,0.7561
2025-07-17 14:52:07,read_data,20.0658,0.0,0.7766

2025-07-17 14:52:11,load_public_key,0.0004,0.72,0.0005
2025-07-17 14:52:21,get_address,9.7751,1.6,0.0051
2025-07-17 14:52:21,sign_identity,0.7671,2200.84,0.7616
2025-07-17 14:52:28,read_data,7.6332,0.0,0.7857

2025-07-17 15:11:54,load_public_key,0.0004,0.72,0.0004
2025-07-17 15:12:04,get_address,9.9278,1.6,0.0055
2025-07-17 15:12:04,sign_identity,0.7525,2201.58,0.747
2025-07-17 15:12:21,read_data,17.1522,0.0,0.7725

2025-07-17 15:12:31,load_public_key,0.0004,0.72,0.0004
2025-07-17 15:12:41,get_address,9.736,1.6,0.0054
2025-07-17 15:12:42,sign_identity,0.7836,2201.3,0.7732
2025-07-17 15:12:48,read_data,7.6347,0.0,0.7974

2025-07-17 15:42:19,load_public_key,0.0004,0.72,0.0005
2025-07-17 15:42:28,get_address,9.4672,1.6,0.0054
2025-07-17 15:42:29,sign_identity,0.7511,2201.28,0.7453
2025-07-17 15:42:46,read_data,18.1055,0.0,0.7657

2025-07-17 15:43:08,load_public_key,0.0004,0.72,0.0005
2025-07-17 15:43:18,get_address,9.6546,1.6,0.0052
2025-07-17 15:43:18,sign_identity,0.7539,2201.28,0.7486
2025-07-17 15:43:25,read_data,7.501,0.0,0.7722

