timestamp,function,duration_seconds,memory_kb,total_cpu_time_seconds
2025-07-17 14:42:27,generate_keys,0.3945,102.95,0.2472
2025-07-17 14:49:49,load_public_key,0.0005,0.72,0.0006
2025-07-17 14:49:59,get_address,9.8328,1.60,0.0056
2025-07-17 14:50:00,sign_identity,0.7665,2201.39,0.7572
2025-07-17 14:50:07,acknowledgement,0.2524,23.09,0.0958
2025-07-17 14:50:09,load_enode_address,0.0006,1.23,0.0006
2025-07-17 14:51:01,register_node,62.1116,0.00,0.7848
2025-07-17 14:51:06,load_public_key,0.0007,0.72,0.0008
2025-07-17 14:51:16,get_address,9.8490,1.60,0.0058
2025-07-17 14:51:17,sign_identity,0.7555,2201.46,0.7503
2025-07-17 14:51:19,register_node,3.2191,0.00,0.7741
2025-07-17 14:51:37,load_public_key,0.0005,0.72,0.0005
2025-07-17 14:51:46,get_address,9.3668,1.60,0.0054
2025-07-17 14:51:47,sign_identity,0.7648,2201.58,0.7561
2025-07-17 14:52:07,read_data,20.0658,0.00,0.7766
2025-07-17 14:52:11,load_public_key,0.0004,0.72,0.0005
2025-07-17 14:52:21,get_address,9.7751,1.60,0.0051
2025-07-17 14:52:21,sign_identity,0.7671,2200.84,0.7616
2025-07-17 14:52:28,read_data,7.6332,0.00,0.7857
2025-07-17 14:52:48,check_smart_contract,0.0006,0.87,0.0006
2025-07-17 14:52:49,check_smart_contract_deployment,1.0693,1.09,0.0043
2025-07-17 14:52:50,verify_node_identity,0.8153,2201.60,0.8023
2025-07-17 14:52:51,is_node_registered_js,1.0548,1.03,0.0041
2025-07-17 14:52:56,register_node_on_chain,4.6811,1.31,0.0077
2025-07-17 14:52:57,get_enode,0.1286,30.22,0.0222
2025-07-17 14:52:57,send_acknowledgment,0.5457,0.00,0.0417
2025-07-17 14:52:59,register_node,10.3652,0.00,0.8915
2025-07-17 14:53:43,check_smart_contract,0.0009,0.87,0.0010
2025-07-17 14:53:44,check_smart_contract_deployment,1.0906,1.03,0.0047
2025-07-17 14:53:45,verify_node_identity,0.2075,1.63,0.2032
2025-07-17 14:53:46,is_node_registered_js,1.0616,1.03,0.0038
2025-07-17 14:53:46,register_node,2.3677,0.00,0.2196
2025-07-17 14:54:17,check_smart_contract,0.0004,2.21,0.0005
